Componente Principal 1,Componente Principal 2,Componente Principal 3,label
2.2247731508325788,-3.362896729999035,0.4366402538956453,0
1.732704027078963,-0.02519930588012081,1.671489874914309,0
3.486626467039278,-4.00320043185681,1.367892946067431,0
2.1257133122652414,-3.5872164104354862,0.5581991378108989,0
2.602732232234449,0.7718843826738955,1.0084252961772127,0
2.084377351335293,-1.250070921430562,1.698115623223263,0
5.331895219272657,-5.870157929279989,1.4186807191280983,0
2.5241103028624106,-4.864370853549921,-0.015311793267006041,0
0.5652741256462912,0.18247485829189697,0.11378807610394717,0
0.2518317433408522,-1.374160088069752,-0.6164362226414148,0
-0.8486113821583997,-2.009935283354061,0.2713028219875043,1
-1.2444120116460238,-1.2436013728200812,0.6242717808865177,1
0.4687852503746693,-1.3014532983895988,0.017594180105053002,1
-0.3389801102976766,-1.5571480713201589,0.3589543046806315,1
-0.09371960614795971,-1.2432142118298173,0.007773902919547076,1
0.11455155101798901,-2.0762732007613627,-0.1926134800459418,1
0.5273159181330448,-0.9091515804692327,0.021200084422781245,1
-1.858663520513726,-1.2370745364488778,0.4438704517023783,1
-0.7928373810158048,-0.8286758007499205,0.2430104155879063,1
0.2173387380435683,-0.37027423281249655,0.05221557589669972,1
-2.0016814727707284,0.5524241437215913,-0.140399439581654,10
-2.1387447051210624,0.7878172367198342,0.15523974002520952,10
-2.1969250334334327,0.918295168134483,0.3787531831107816,10
-2.067762873450631,0.19377761993317147,0.3143891574662887,10
-1.7171240135945773,1.2630686027572395,-0.3362745554217534,10
-1.7848193743256149,0.8153766749079968,0.3027418976525609,10
-1.3457556064150789,1.0642874887204354,0.1363599503636809,10
-1.5691809670934085,0.5249129285537274,0.0024291232304044373,10
-1.005576083232489,0.10905138996080826,0.06489862914986402,10
-0.6650476022282493,1.1096440907919864,-0.5663750685213308,10
0.26507012768191063,1.139029387053731,0.38580569496413286,11
-0.6015136422015488,1.2465564127665822,0.76536859694873,11
-0.6511944826961686,2.3747695741302435,-0.22962238189688486,11
-0.12342383797036931,1.8862587844116812,0.16998967227219441,11
0.43021809611772877,1.9561644045320155,-0.002605878499452479,11
-0.46071097764702595,2.1831927605388906,0.10497139551248327,11
0.8732187357523022,1.2011276807197464,0.46502233198020837,11
-1.127838602631399,2.0016906553513203,0.13347478122851805,11
-0.16765430747833565,1.4544883226516574,0.4404772132289032,11
-0.16914239631407482,1.5635911597291974,0.5689380603766591,11
0.4296213950093612,0.11867087169121483,-0.4234757147526981,12
-0.3262453177443643,-0.6508313064687357,-0.43264483211261,12
1.207441664435842,0.17462385674559672,-0.07786835336464877,12
1.0584885341340518,0.8820517392516802,-0.47072730244700006,12
-0.28533549000328656,1.181818232689859,-0.5257468295338378,12
-0.17792132536093266,-0.6982209687209622,-0.22898076855024593,12
0.23496587395549873,-0.019254419262829336,0.26087392381749147,12
2.014131313936032,0.4035619472281416,1.164335500088645,12
0.5284346589375489,0.38136355275673167,0.304985449394997,12
-0.726660097752864,-0.13761549441807183,-0.023890635744254384,12
-2.8514205629939577,1.0404979645118333,-0.6547194179519503,13
-2.6707502308897437,0.910939098502881,-0.39701280890963864,13
-2.535289135614419,1.104858174941385,-0.8456192036493781,13
-2.8056659910859483,0.9497248612146809,-0.4391458192900523,13
-2.586057059113413,0.21821115093309007,-0.4227031948507205,13
-2.2814352412526935,1.2683257645643826,-0.5603696156859617,13
-2.7720709808484307,1.081992915425226,-0.4909241924496607,13
-2.808776247076658,0.8749294828004466,-0.3327923086559519,13
-2.98091483295787,0.7684850864145167,-0.6806159119948169,13
-2.648484076119378,1.2151078213267823,-0.6116326153924451,13
1.6000603790452868,-1.4970124254032509,-0.9562780436913441,14
1.2265514671585906,0.23609119872555887,-0.8119243322548806,14
1.1376942637988718,-0.37434932093907014,-1.295743705243935,14
1.371796634721916,-1.6226468422520892,-0.7972331892219144,14
1.4369651639696301,-1.6412162180742165,-0.8739705025650237,14
0.9417871481396628,-0.08851796224779182,-1.2511602736296574,14
0.8524356396159686,-1.258709021191809,-1.3735648879207194,14
1.2382530006305703,0.2996133526692742,-1.000606109131171,14
1.7302431982017317,-1.0028373721253163,-0.9270548337344541,14
0.5109178206080898,0.3346261931607303,-1.0865534292200254,14
-2.3822751712848933,-0.11259694348033937,-0.23534047044659429,15
-0.603133756876576,-2.9429932497486853,-0.32866913359351196,15
-0.4090258111548585,-3.329495420680586,-0.5895786921193241,15
-0.9611311861421544,-2.645175465999942,-0.27457085256305014,15
-3.063615102182148,-0.39973794043387334,0.8641394504964395,15
-2.8092237329362044,-0.6176251666929409,0.8442173120026512,15
-2.2715169061139213,-0.18684327115206079,0.4245517086034935,15
1.1279574023855983,-3.774475388489705,-0.4588541764879383,15
0.13307269214418324,-3.1540604502436924,-0.3819179471578045,15
-1.0050128391692041,-3.378929324123078,-0.09010406474741177,15
-1.7646059426148397,0.04959027792481604,0.3593689979404032,16
0.8506874615071449,0.5410548909080874,1.4769184585018378,16
-1.6918485939620072,1.0474264800974407,0.2711585917477396,16
-1.1201055718550705,1.731575048382442,-0.05810661490427043,16
-0.02499369631575738,2.070552459233131,0.21738132853856576,16
-1.8751612091990606,0.3015769051489313,0.11416114803551386,16
0.0870226605641215,0.8132836238603566,0.11148496862863448,16
0.6764916460240306,0.26963441994746384,0.7154903192372394,16
-0.2924455794765548,0.9057826607406431,0.544843256009387,16
-0.587375086453677,0.615649734364551,0.3198454920881749,16
0.880075271641472,-0.05385159609344336,0.02179868998149455,17
0.36633814081426375,0.14122059657957758,-0.11378488809078559,17
0.4484710822999025,0.6915127378130018,-0.34398217416577964,17
-0.19062844880088475,0.5222242024140005,-0.3016121128181418,17
0.5025177129129508,1.0608828568273663,-0.02708931063591333,17
0.2990296775211331,0.5100547249958318,-0.35096160787606473,17
0.2687652785796763,0.7506119162249217,0.012408594606291042,17
0.5826315796016137,0.31205095152780177,-0.30798608614121836,17
0.5007145725612302,0.9658872670105011,-0.18851392387511098,17
1.2372644947457803,-0.24439846610750043,-0.07675409723800282,17
-2.092244434794062,0.8814337918644494,0.8722225653075789,18
-1.5688174229535985,0.7216201460003185,0.3718539375078055,18
-1.9893615030617025,0.8380734825959343,0.5388787816550756,18
-1.72473057306278,1.0678745611415232,0.6154356603258606,18
1.0507952347613725,1.495365511313711,0.6209532939553697,18
0.8881113534205077,1.3979363535154015,0.882962748254445,18
-2.1630983452203862,0.5544268425054868,0.5076391148333427,18
1.0101228778223141,1.0719825628379611,0.1923247418744481,18
0.9078314525648192,0.9745749042420584,0.534891511404262,18
0.5369404743303433,0.9593444492753688,0.47713644391790583,18
-0.3603657819875777,1.0462588974927274,-0.3146675600902691,19
0.8196964361384371,0.203328765434337,-0.47013161324764235,19
0.11444449210639594,0.2662761562309389,-0.07990592579034272,19
-0.3795718679799276,-0.2236527334580302,0.09190900005544349,19
-0.9829774351363894,0.8751429993073296,-0.7401940346036335,19
-1.201272763549864,0.7323140364029653,0.4598640487964095,19
-1.4931255628202633,0.6499716153064746,-0.5875285962121539,19
-1.8054263196083449,0.07468056672669188,0.6819929520763797,19
-1.9756085068043616,0.1416240875506194,0.4272377111840917,19
-1.788959894065973,0.4926440837705452,0.652253971763268,19
1.135161964543759,1.33877197319205,-0.3532017479149235,2
0.21207990213460148,1.0088708996944877,-0.35517488026904553,2
2.3095222093591694,0.4449150687568588,-0.4458731290851931,2
2.097663088307573,0.7059189389975667,-0.6023640669014229,2
2.1680051210525315,-0.34574784861010427,0.043134153819226924,2
2.5076658644537257,0.0797456175714815,0.8329643685759458,2
-0.8189690765313837,1.7880733443069536,-0.6638640008234413,2
-0.4287557721378966,1.311162473362019,-0.1445648106611744,2
0.06328292400536557,1.5927264367294414,-0.32733218605456976,2
0.26542424950845844,0.9699864508130475,-0.24399461585355905,2
1.4915838001565285,-0.22636171619532872,-0.2203769725712188,20
0.2019792191449777,-0.12335380364071602,-0.38174181527421086,20
1.5499245144769351,-0.7796650890008124,0.04594993337450341,20
1.4998283587961132,-0.6810610227062043,-0.24413402499499182,20
0.4922837848906911,-0.4529541942660407,-0.47974651626572407,20
0.4475023498627483,-0.5040373016557833,-0.3015822690593994,20
1.0317056274927738,-0.8465453470450676,-0.4381489804102377,20
1.0864846883510566,0.1035113761575618,-0.5990264718534671,20
0.41867321028021126,-0.3649970088149296,-0.5238573609320472,20
0.8560656159453197,-1.4796466151603533,-0.3178244996689544,20
-0.03175507449745415,-1.8668992050080089,-0.4687560456056868,21
0.1450980147239805,-2.1818643479270783,-0.7454272520049754,21
-0.08612284256404647,-1.8697098900509213,-0.6414363049295801,21
0.9023753528969951,-2.5035597185909064,-0.649987013245486,21
0.6625498680784927,-2.3980332330268728,-1.07547817869585,21
-0.5840428407021767,-1.97362456347143,-0.6052396279748795,21
-0.14333185514195795,-2.1638323116968055,-0.8068853441750656,21
-0.27296783938188107,-1.6909345994594362,-0.7909188257751679,21
0.383248336512313,-1.841449285706326,-0.7279801087823775,21
1.214820513627975,-1.8240582292833416,-0.7920419537485597,21
1.6016601906610566,1.0410905492305633,-0.3570272120393998,22
2.055241598772204,1.1853668112862699,0.6326059579582685,22
2.758838871736529,1.2859739380405992,1.2125188065213197,22
2.8673124011480167,2.0111753696327344,0.4779314431408205,22
2.847177416636758,1.15824901413098,0.3125213981861316,22
2.8698693860191993,1.6402927394261098,0.5137504928625625,22
2.9256266444507335,1.2486771490092867,0.767244396899248,22
2.6276448519345084,1.7774738477848926,0.2844204857481657,22
2.8741429341835847,1.3353283872434787,0.9656919237518066,22
1.6159306963330982,1.1768048352243243,0.5708957788966887,22
0.16739579815255146,-2.6373838456103407,-0.47844963865286233,23
-0.057167102381737604,1.076657632362756,-0.44845414076020285,23
1.4805810904969772,-2.68455500675884,0.1095064365209589,23
1.4234675553749463,1.1019806484080303,-0.35333613476272663,23
-0.148062529369329,1.1030122173364796,-0.7310382461327064,23
-0.9025894582236114,0.5094906633082698,-0.15530226923876225,23
1.4541797758704584,-3.02229637358471,-0.1731888151213591,23
0.7990458752192497,-3.3684375062226026,-0.5743849934672203,23
3.0066535033025934,-2.614105172769424,-0.4982410053485839,23
-0.43471431929782767,1.208049945083755,-0.4747426730965971,23
1.111243695767638,1.1751023925843855,-0.4766189846673984,24
1.2284469016745863,0.9657721193906543,-0.2577044893234244,24
2.341750351027821,0.764237770334041,0.40590351614242504,24
1.5081944076572533,1.2520034751388385,-0.014946825367367264,24
1.2521986477114657,0.5912020769877775,-0.16533113247285555,24
2.4607443403171168,0.37849212204201277,1.2066901010348101,24
1.4847313211042605,0.8985067113552223,-0.22950071101718517,24
0.6787905706652474,1.2028059204635242,-0.6377597200506051,24
2.0667034383339264,0.2909094989853677,1.1032467224181364,24
0.599206294717772,0.6702593838954802,-0.06557284864969146,24
0.5685122237254342,2.6336435127024727,-0.8061851085553887,25
2.1085652734266866,0.6828880479194519,1.183867428076703,25
1.2020488444755892,2.2816893844404826,0.11049476117019674,25
0.5651242628448587,2.359616802448448,-0.7779977276627958,25
2.396861119658828,1.516526114945181,1.328359551524515,25
3.172732771307387,1.3299205253543105,1.5568281840743072,25
0.017820448214773625,2.1375643227127243,-0.9624628354888266,25
1.0864564457850352,0.2936601577200669,-0.6919578660926469,25
2.52530946287188,1.7683750352718286,1.5057542628382516,25
0.011691542311671875,2.177519610261661,-0.8882399411024123,25
-2.7720097542830846,-0.16278061244440392,0.6808427299971997,26
-2.8834040557053005,-0.3668253352380647,0.5649735110490862,26
-2.8271083808839603,-0.6111384858451777,0.431163818322744,26
-2.2541155878750585,-0.058728510823806666,0.3650571047272381,26
-2.8678763459257177,0.08630560684155417,0.7866827226581442,26
-1.6451869890474342,0.5634193491293553,-0.0760194627034728,26
-3.2868435155800273,0.2196713304594948,0.8356067916832651,26
-1.9080530086759209,-0.08669061455506022,0.4834126801840734,26
-2.8307507393622604,0.10910972332783157,0.5613212361506437,26
-3.007598862787805,0.3093734410897636,0.3503565943688554,26
-2.0774542452095193,1.2202700311270667,-0.7384536058105792,27
-2.069293828316527,0.8222228667159365,-0.2386722716782628,27
-4.336792778227382,0.33818001285989696,-0.025275429802784355,27
-1.3259295143555239,1.371794982231994,-0.5732272406911079,27
-2.615809611411095,0.35713969618863806,-0.4014146769320625,27
-3.6196950624934314,0.5607208527293717,-0.23344632039225868,27
-2.378142503990781,1.45933376083201,-0.5790791779014322,27
-3.6378351181873456,0.5461523889426876,0.018328881969056878,27
-0.9171298351907177,1.7166185501857916,-0.4133679624975301,27
-3.1276309927335935,0.6776398339322719,-0.016512494524416565,27
2.5880328476033165,-1.512084659830517,-0.27549990582381895,28
1.2329752914340038,0.08985780096701537,-0.3369975563530362,28
2.0180239371307054,0.2182586919753132,-0.2650528482627605,28
2.5749711885431927,-2.346625573853419,-0.26972374152378403,28
-0.5792663599536261,0.21157942363603935,-0.3153161209177165,28
-0.4171351421938382,-0.004142043414809085,-0.42415413189223583,28
-0.14796532231780604,0.036658025541281586,-0.6617677601832627,28
0.27512248711067266,0.015650904571735104,-0.6230116943492628,28
0.8434439775203411,-0.1565895511088,0.535701650413077,28
5.186850258729535,-5.381940499361923,0.8476162235137998,28
1.4378861402566399,0.34585505630455005,-0.7234797542699684,29
0.5745684915146428,0.7649332547547115,-0.9390527159665435,29
1.285114018339306,0.4788741721323722,-0.5073627895882568,29
1.0252003586136158,1.5056479245061527,-0.6229597786564304,29
2.788954563444446,-1.1947551132016516,-0.15676074333852816,29
3.3743719524970275,-1.756641598138454,0.19699856497400142,29
0.5023255190177346,0.5922928042822744,-0.944009133313838,29
3.243636210067967,-1.4882207923296196,-0.6478472269242159,29
2.4407836840365125,-0.9233537539985137,-0.5917238768816425,29
1.1793280963226969,-0.04200596774305285,-1.1564505677304415,29
-1.8455757835161875,-0.27654183983787023,0.15339813492999538,3
2.1626773680330187,0.9243315751336275,1.1084635141471035,3
-2.139089729063321,-0.1762843158093487,0.6975476346929635,3
-1.5131655408073081,-0.5880780140141665,0.7369931144255865,3
0.6213063578676763,0.851538948635,-0.5476215330557684,3
0.7705133609032561,1.156527878934805,-0.03468582744164374,3
1.8485793343472514,0.8454276701692816,0.9871069817888724,3
1.257698663004475,0.7318771532894655,-0.4886568485811114,3
-1.3821215274120509,-0.7169760029207327,0.6021912771799297,3
-1.2836534636030557,0.08498956504092466,-0.2935835290652428,3
0.6406940788333919,-0.2220728813124477,-1.0575218435128932,30
-1.9086506138353527,-2.8411543953837506,0.1038817362706829,30
-1.2973990001083733,-2.231395423740733,0.259656687644616,30
-1.8855053225786043,-2.241792232745473,-0.00010797309715739505,30
-1.8576232982328609,-2.7387064833175416,0.2949104800398411,30
-1.7439188751443226,-2.2690248635949213,0.023006946452535537,30
0.4314481332350441,-0.27673392877380215,-0.7567497655025571,30
1.8248863323332702,0.1501406646735486,-1.131887516371426,30
1.017133872691631,-0.4161914209622319,-1.0253881818830675,30
1.7499696363359263,0.5053058568298123,-1.1046535737679242,30
-1.5597265128513507,-0.5377032273373092,-0.300232664276907,31
-1.505122116194396,-0.153513328578277,-0.3655522788466847,31
-3.22697926592531,-0.07377773451010418,0.6858932732344256,31
-2.667743704986685,0.6610008687443656,0.3219699631764306,31
-0.7294264653546487,-0.7030483175627834,-0.14208776613677998,31
-2.0001073913535343,0.15944916519051852,0.11767861076051842,31
-1.177161263348888,-0.17059106233074536,-0.4409895657812502,31
-0.9289504220906565,-0.6137531518176015,-0.6107915786976561,31
-2.0341028763309947,-0.1914683090608481,0.0574336635441269,31
-0.8618966203883305,0.3682797403416084,-0.6647643663584222,31
2.390599245250267,-1.6754732614563874,0.15389696014466542,32
0.6183553882527695,-0.3844294486369783,0.05311406438479708,32
1.3987478852544337,-0.8549064021370217,0.536280055675275,32
1.0282476721691918,-0.963428358221915,-0.1883678142059518,32
0.3682968012298758,-0.6633963663926543,0.05957381729112077,32
-0.2952033234624617,-0.6118461611629354,-0.7175733393320245,32
0.7049533793295442,-0.7978547910527914,0.25481543524669265,32
0.6029992103786409,-0.9090578050501499,-0.6100685246303511,32
-0.5832031646767333,-0.7071165071695509,-0.3357628456985939,32
0.8728192236142923,-1.0204351790702593,-0.04938037413185248,32
-1.87903360167344,-3.7139625943211585,-0.29891434618894874,33
-2.798314928482885,-3.742880653755558,-0.21623214041338565,33
-1.3175875170209335,-3.250905475853676,-0.46241138184858,33
-3.9168613941732042,-3.478841414544071,0.12909098179116663,33
-2.8647083895841305,-3.0521373488119936,0.5085572381400175,33
-3.1426569688468193,-1.2534317976168878,0.07084565942703687,33
-1.7830076618184507,-3.777094894380691,-0.3869549823138147,33
-2.106438136425621,-0.43251120759842004,-0.0675490459084987,33
-2.404916980676903,-4.0929568046845555,-0.2261435645845359,33
-2.648968048183505,-4.354282732296972,-0.0887244261998507,33
-0.10578128481901108,0.2054981035899907,-0.06862449690158523,34
0.2020798381571019,1.3247138207305185,0.06602095892514093,34
0.06309789691962871,0.8758707273618611,0.0645538791572464,34
1.249091998995466,0.6498093325895581,-0.22744523769659772,34
0.21361565053208514,1.177977306297455,0.05274143738536065,34
0.610461701392966,1.4694141437903119,0.2984920816782286,34
-0.47949801667435565,0.692905571617506,0.28453135915661504,34
-0.28584848910100497,1.71567317755204,-0.18429956728782781,34
-0.47284974601969193,0.25811372962502943,0.5408584116664215,34
0.01877471541479901,1.4439739722808962,-0.13219521101978776,34
-0.011559262536546067,-0.43886654542736586,1.4228544323205583,35
-2.60386381646296,-1.7427133044113097,1.4976503618610812,35
1.4358842572700525,-1.0326421124960115,0.13321611323617802,35
0.6906039155630284,0.8213348719187693,0.8543502869759354,35
0.10669400546705259,0.8604476193347156,1.128783837845629,35
-1.2938194115342176,-0.5115677326649998,1.2502298073249858,35
0.4665575393868487,-2.359223380053289,0.06968502786322793,35
0.430213639533234,-1.3597133901850136,-0.11808668027299708,35
0.9764902708841174,0.34568956432798276,0.9171571552103622,35
-0.5117727313175899,-1.4922158272518018,1.2605461720916256,35
-2.568225555888962,1.1202420206249915,-0.4823451187818683,36
-3.3079337387212386,0.991268849108058,-0.30593852746632355,36
-5.7556568045038965,-0.8149285058717839,0.498545779960758,36
-3.0103884774410545,1.0339310009898024,-0.1408045989210047,36
-6.913706717660062,-1.0468440245569586,1.1635733613366839,36
-6.257071355624127,-1.4235931266737827,0.9708593792000303,36
-6.795676745030805,-1.0298932273876356,1.1004793426646933,36
-3.4058231378997372,1.6203996847719022,-0.21392674812283202,36
-6.327812761294168,-1.7106025189292062,1.0652039018924584,36
-3.3288083567221625,0.8095982166790967,-0.02632247488115237,36
0.4706574014951243,1.1330365923985848,0.0678293578481415,37
-0.28045459823309227,1.2015606150712754,0.4166815877488879,37
-0.47842306631272824,1.2939642012351231,0.0010272113982352634,37
0.3928808385858654,1.5695838753260258,-0.046389461170313666,37
-0.21268662332088606,1.133735485288299,-0.48449027951017287,37
-0.3222369981941862,1.554315296766415,0.23560165661542276,37
-0.16958085714001905,0.700360071992472,0.0871721225026071,37
0.18587236616586258,1.3218793281604502,-0.056797723240554626,37
0.3469345763333686,1.2252443973650267,-0.3384156464312184,37
0.72519880255797,1.2302092994445675,0.6608704645092948,37
1.0238975145119553,-0.08375524073916081,-1.3235417382446861,38
1.1929128513214635,-0.7691480894386427,-0.7804457724739351,38
0.8575817791174939,0.23318371309892666,-1.2150222063803409,38
0.6792996286961817,-0.3545060100504495,-1.3431013077782294,38
0.5489041711567691,-0.9048241820115639,-1.715793523738173,38
1.5196796134866108,-0.7960686773736322,-1.1080255312662117,38
1.1916139290115737,-0.4607537219085841,-0.6495183943361018,38
0.502188874239532,0.3999272991914956,-1.0713143033429782,38
1.1091869467311748,0.2718731456372861,-0.9130191626060523,38
2.0435164775126964,-1.2431774158202538,-0.8430694086272763,38
-0.26693786262673735,1.7666315328802753,-0.24568534206647974,39
1.1168696096841444,0.42166887566903355,0.1361678054869949,39
0.34022624507705024,1.134428763741343,-0.21800978824113837,39
0.5497142402462781,1.0228662417680683,-0.4309361244486941,39
1.393660617279625,0.7368399651462688,0.5461335420661968,39
0.15316028733378406,1.100985457515395,-0.3383854047723367,39
-0.4734549537906945,1.687206775358284,-0.32422499902204105,39
0.7598379736939773,1.286603231741835,-0.3561826411988248,39
-0.04076640109582418,1.8101487148394062,-0.23437839705710822,39
2.1653748402272233,0.1717317235783483,-0.045625374851761026,39
1.868208090982787,0.8283378968530405,0.30651177994872286,4
0.2655100610089822,0.017741189716654244,-0.7203648903047177,4
1.4925042757272493,1.30408024215094,-0.29567217012742164,4
1.7088119515358127,1.7388936563094872,-0.37307296059215633,4
2.108281957097111,0.13505216312400076,-0.14368541304221047,4
3.205201610866449,0.7907413647262079,1.3594253094967745,4
2.3518682254657817,0.6630158664656566,0.7960880753926364,4
2.8971423178937465,0.07213016573990819,0.6952973475730554,4
0.9408904418450447,0.9702932514411046,-0.2500806895800112,4
1.709078508696715,0.5367935923071758,0.18533608020563727,4
0.8413816315389548,-0.09416185819857681,-0.21046077014747913,5
-0.21389145543740948,-0.7968952631639799,-0.18927884378008128,5
0.7342932941264251,-0.6223129387841075,-0.5135046653788814,5
0.5123888720037191,-0.1993788018768692,-0.23480234188114116,5
0.4681486020526318,-1.4029940581400173,-0.07231884073987696,5
1.2858576748793986,-1.0329017243661436,0.3217023223385688,5
2.4885652523569486,-2.1503063344842817,0.0050502779488660905,5
1.9876826836301393,-1.1360320439044982,0.325608061369016,5
1.1241851526201398,-0.8241040968823606,0.10234948564848982,5
1.8000878029490663,-0.4417232957521467,0.9681565447531018,5
-0.7866392386060372,-0.6701990091202309,0.07232876449035153,6
-4.109309775352586,-0.41314029787967693,0.6076665518461999,6
-1.5746234084063409,-0.44464855507499634,-0.1939661460960243,6
-0.5171803525545873,-1.5547776580723562,-0.07911729208664627,6
-4.050474008376871,-0.40579069504320786,1.358959424877175,6
-2.8423436960294715,0.11190348537769704,0.3951831719323734,6
-0.8126896150545975,-1.1265580166955294,-0.27844962554832037,6
-0.8158780702540719,-1.7472405801778461,0.49732780559648165,6
-1.2031297373873522,-0.9811178675824616,-0.16126201137349813,6
0.028486542395777494,-2.013556887917766,0.24554326965351794,6
1.4255690668830365,0.3252304028158321,1.0980921343493493,7
2.197938012509912,0.5820282363371075,1.5048116786463401,7
1.1979530562569363,0.9500367573869137,0.9450935023888628,7
1.9055690074035045,-0.3055082089915848,0.7984032694525798,7
2.0667532224591936,1.9936700132446477,0.9871227588147429,7
2.461008629445562,-1.0112714644712695,1.108889271922985,7
2.5614261244111867,-1.5993419269755091,0.8459652335217789,7
2.194241381487285,1.3324322708305918,0.4869347091704623,7
1.9326892414489798,-0.7241054600000746,1.0140829417638009,7
2.214612527905559,-1.3645234809376625,1.4826143125046574,7
0.7533730010712332,1.968094280622595,-0.5234132024039404,8
0.8879094809852048,1.4698883735095414,-0.12515038562882844,8
0.5827015903024622,1.9774822153179552,-0.46988520208107587,8
0.8244875025868905,2.084651506043548,-0.5897464562879542,8
0.5507854957649357,1.3212992181710834,-0.6332573100210978,8
0.2381661668535827,1.7190966159689904,-0.9404506915033441,8
0.48994126390667814,1.413957890690805,-0.08565049230538427,8
0.3187225797855024,1.3666509105420597,-0.4813942149745046,8
-0.010706624121432369,1.6629039194208508,-0.4851441910026028,8
0.809983468375704,1.3245433934353512,-0.8789922841547556,8
0.48640792859927307,1.5763153450833831,0.08112883583073692,9
1.646332666259837,-0.31266646118033964,0.7231367467853252,9
0.3630914203391552,1.589182839490366,0.2091564491849892,9
0.9318674460475896,1.8901857603878691,0.49525424945758567,9
0.1567374644065077,2.100217951575339,0.6176763038573748,9
0.9284151380981976,0.6346262691875209,0.44414833221063205,9
1.0511073779329554,0.8517982969550654,0.7519624714564241,9
0.7842049198867158,1.4122828433371706,0.5432356992597454,9
0.7901609770906142,0.8075291155835612,0.3676980302659652,9
0.6287184297410172,1.363620471196655,0.9175212977426986,9
